Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Norway,NOR,1993,0.990230024
Norway,NOR,1998,1.000759959
Norway,NOR,1999,0.988359988
Norway,NOR,2000,1.015740037
Norway,NOR,2001,1.005059958
Norway,NOR,2002,0.996479988
Norway,NOR,2003,1.004909992
Norway,NOR,2004,1.000570059
Norway,NOR,2005,0.989289999
Norway,NOR,2006,1.019690037
Norway,NOR,2007,1.004649997
Norway,NOR,2008,0.999790013
Norway,NOR,2009,0.996510029
Norway,NOR,2010,0.997439981
Norway,NOR,2011,1.007470012
Norway,NOR,2012,1.01165998
Norway,NOR,2013,0.997659981
Norway,NOR,2014,1.012699962
OECD Member countries,,1974,0.997619987
OECD Member countries,,1975,0.995869994
OECD Member countries,,1976,0.994329989
OECD Member countries,,1977,0.998650014
OECD Member countries,,1978,0.996720016
OECD Member countries,,1979,0.996169984
OECD Member countries,,1980,0.997900009
OECD Member countries,,1981,0.997609973
OECD Member countries,,1982,0.997910023
OECD Member countries,,1983,0.996619999
OECD Member countries,,1984,0.99684
OECD Member countries,,1985,0.995959997
OECD Member countries,,1986,0.999069989
OECD Member countries,,1987,0.999260008
OECD Member countries,,1988,0.999570012
OECD Member countries,,1989,0.996529996
OECD Member countries,,1990,1.000849962
OECD Member countries,,1991,1.001670003
OECD Member countries,,1992,1.002249956
OECD Member countries,,1993,1.00375998
OECD Member countries,,1994,1.004109979
OECD Member countries,,1995,1.002120018
OECD Member countries,,1996,1.002429962
OECD Member countries,,1997,1.000609994
OECD Member countries,,1998,1.001960039
OECD Member countries,,1999,1.000720024
OECD Member countries,,2000,1.002470016
OECD Member countries,,2001,1.002509952
OECD Member countries,,2002,1.003780007
OECD Member countries,,2003,1.004870057
OECD Member countries,,2004,0.999870002
OECD Member countries,,2005,1.000589967
OECD Member countries,,2006,1.004529953
OECD Member countries,,2007,1.003610015
OECD Member countries,,2008,1.002490044
OECD Member countries,,2009,1.005609989
OECD Member countries,,2010,1.004840016
OECD Member countries,,2011,1.005370021
OECD Member countries,,2012,1.00443995
OECD Member countries,,2013,1.003200054
OECD Member countries,,2014,1.003919959
Oman,OMN,1974,0.312949985
Oman,OMN,1975,0.102559999
Oman,OMN,1976,0.23127
Oman,OMN,1978,0.270900011
Oman,OMN,1979,0.348259985
Oman,OMN,1983,0.47676
Oman,OMN,1984,0.53125
Oman,OMN,1985,0.561800003
Oman,OMN,1986,0.658450007
Oman,OMN,1987,0.690439999
Oman,OMN,1988,0.747829974
Oman,OMN,1989,0.788420022
Oman,OMN,1990,0.914629996
Oman,OMN,1992,0.894190013
Oman,OMN,1994,0.976490021
Oman,OMN,1995,0.983919978
Oman,OMN,1996,1.006659985
Oman,OMN,1997,1.035959959
Oman,OMN,1998,1.019629955
Oman,OMN,1999,1.012660027
Oman,OMN,2000,0.981639981
Oman,OMN,2001,1.007079959
Oman,OMN,2002,0.959529996
Oman,OMN,2003,0.95055002
Oman,OMN,2009,0.929660022
Oman,OMN,2011,1.055920005
Oman,OMN,2012,1.014709949
Oman,OMN,2013,1.055220008
Oman,OMN,2014,0.982789993
Pakistan,PAK,2005,0.718289971
Pakistan,PAK,2006,0.759630024
Pakistan,PAK,2007,0.81200999
Pakistan,PAK,2008,0.810570002
Pakistan,PAK,2009,0.807669997
Pakistan,PAK,2010,0.823880017
Pakistan,PAK,2011,0.82595998
Pakistan,PAK,2012,0.855359972
Pakistan,PAK,2013,0.848179996
Pakistan,PAK,2014,0.83762002
Palau,PLW,2013,1.074249983
Palau,PLW,2014,0.968159974
Palestine,PSE,1995,0.991249979
Palestine,PSE,1996,0.987890005
Palestine,PSE,1997,0.99654001
Palestine,PSE,1999,0.99849999
Palestine,PSE,2000,1.00454998
Palestine,PSE,2001,1.014320016
Palestine,PSE,2002,1.013849974
Palestine,PSE,2003,1.001049995
Palestine,PSE,2004,1.007449985
Palestine,PSE,2005,0.995509982
Palestine,PSE,2007,1.000749946
Palestine,PSE,2008,0.981949985
Palestine,PSE,2009,0.987510026
Palestine,PSE,2010,0.949970007
Palestine,PSE,2011,1.014829993
Palestine,PSE,2012,0.965240002
Palestine,PSE,2013,0.996100008
Palestine,PSE,2014,0.961929977
Panama,PAN,1970,1.006929994
Panama,PAN,1971,0.998030007
Panama,PAN,1972,1.018000007
Panama,PAN,1973,1.021790028
Panama,PAN,1974,1.006369948
Panama,PAN,1975,0.990880013
Panama,PAN,1976,1.046149969
Panama,PAN,1977,1.012169957
Panama,PAN,1978,1.032739997
Panama,PAN,1979,1.022770047
Panama,PAN,1980,1.047379971
Panama,PAN,1981,1.023200035
Panama,PAN,1982,1.056270003
Panama,PAN,1983,1.040189981
Panama,PAN,1984,1.008640051
Panama,PAN,1985,1.025169969
Panama,PAN,1986,1.016770005
Panama,PAN,1987,1.013059974
Panama,PAN,1988,1.009130001
Panama,PAN,1989,1.009950042
Panama,PAN,1999,0.99397999
Panama,PAN,2000,0.988070011
Panama,PAN,2001,0.999710023
Panama,PAN,2002,1.005380034
Panama,PAN,2004,1.001899958
Panama,PAN,2005,0.993589997
Panama,PAN,2006,0.995819986
Panama,PAN,2007,1.003559947
Panama,PAN,2008,0.997359991
Panama,PAN,2009,0.989889979
Panama,PAN,2010,0.996850014
Panama,PAN,2011,0.994319975
Panama,PAN,2012,0.993279994
Panama,PAN,2013,0.986150026
Papua New Guinea,PNG,1987,0.838079989
Papua New Guinea,PNG,1988,0.828429997
Papua New Guinea,PNG,1989,0.849259973
Papua New Guinea,PNG,1990,0.821290016
Papua New Guinea,PNG,1991,0.83664
Papua New Guinea,PNG,1992,0.812510014
Papua New Guinea,PNG,1994,0.820580006
Papua New Guinea,PNG,1995,0.84325999
Papua New Guinea,PNG,1996,0.824899971
Papua New Guinea,PNG,1997,0.856570005
Papua New Guinea,PNG,1998,0.83118999
Papua New Guinea,PNG,2000,0.849359989
Papua New Guinea,PNG,2001,0.846520007
Papua New Guinea,PNG,2002,0.827600002
Papua New Guinea,PNG,2003,0.848879993
Papua New Guinea,PNG,2012,0.857649982
Paraguay,PRY,1970,0.932359993
Paraguay,PRY,1972,0.957040012
Paraguay,PRY,1973,0.955009997
Paraguay,PRY,1974,0.964450002
Paraguay,PRY,1975,0.985669971
Paraguay,PRY,1976,0.988009989
Paraguay,PRY,1977,0.977949977
Paraguay,PRY,1978,0.981130004
Paraguay,PRY,1980,0.976149976
Paraguay,PRY,1981,0.982270002
Paraguay,PRY,1982,0.960189998
Paraguay,PRY,1983,0.965369999
Paraguay,PRY,1984,0.970809996
Paraguay,PRY,1985,0.969280005
Paraguay,PRY,1986,0.981660008
Paraguay,PRY,1987,0.983900011
Paraguay,PRY,1988,0.98417002
Paraguay,PRY,1989,0.997569978
Paraguay,PRY,1990,0.997889996
Paraguay,PRY,1991,1.022160053
Paraguay,PRY,1992,1.024780035
Paraguay,PRY,1993,1.038990021
Paraguay,PRY,1994,1.027089953
Paraguay,PRY,1995,1.031030059
Paraguay,PRY,1996,1.020650029
Paraguay,PRY,1998,1.031880021
Paraguay,PRY,1999,1.037119985
Paraguay,PRY,2000,1.015149951
Paraguay,PRY,2001,1.024049997
Paraguay,PRY,2002,1.011890054
Paraguay,PRY,2003,1.011520028
Paraguay,PRY,2004,1.018560052
Paraguay,PRY,2005,1.022429943
Paraguay,PRY,2006,1.013960004
Paraguay,PRY,2007,1.020200014
Paraguay,PRY,2008,1.02049005
Paraguay,PRY,2009,1.03057003
Paraguay,PRY,2010,1.014700055
Paraguay,PRY,2011,1.012330055
Paraguay,PRY,2012,1.010699987
Peru,PER,1970,0.962970018
Peru,PER,1977,0.835039973
Peru,PER,1978,0.841409981
Peru,PER,1979,0.848469973
Peru,PER,1980,0.892700016
Peru,PER,1981,0.884429991
Peru,PER,1993,0.955079973
Peru,PER,1995,0.99198997
Peru,PER,1998,0.963919997
Peru,PER,1999,0.972769976
Peru,PER,2000,0.969500005
Peru,PER,2001,0.972429991
Peru,PER,2002,0.982079983
Peru,PER,2003,0.993070006
Peru,PER,2004,0.994340003
Peru,PER,2005,1.002750039
Peru,PER,2006,1.007539988
Peru,PER,2007,1.013149977
Peru,PER,2008,1.020609975
Peru,PER,2009,1.024379969
Peru,PER,2010,1.028130054
Peru,PER,2011,1.020200014
Peru,PER,2012,1.008470058
Peru,PER,2013,1.013739944
Peru,PER,2014,1.015409946
Philippines,PHL,1981,1.051450014
Philippines,PHL,1983,1.062970042
Philippines,PHL,1984,1.062469959
Philippines,PHL,1985,1.06791997
Philippines,PHL,1986,1.071889997
Philippines,PHL,1987,1.038589954
Philippines,PHL,1988,1.014840007
Philippines,PHL,1989,1.011590004
Philippines,PHL,1998,1.07693994
Philippines,PHL,1999,1.065500021
Philippines,PHL,2001,1.10334003
Philippines,PHL,2002,1.082290053
Philippines,PHL,2003,1.077600002
Philippines,PHL,2004,1.071750045
Philippines,PHL,2005,1.082620025
Philippines,PHL,2006,1.083310008
Philippines,PHL,2007,1.063760042
Philippines,PHL,2008,1.067739964
Philippines,PHL,2009,1.068070054
Philippines,PHL,2013,1.079200029
Poland,POL,2009,1.000290036
Poland,POL,2010,0.998570025
Poland,POL,2011,0.995079994
Poland,POL,2013,0.997340024
Portugal,PRT,1972,1.075320005
Portugal,PRT,1973,1.053670049
Portugal,PRT,1974,1.077000022
Portugal,PRT,1975,1.018380046
Portugal,PRT,1976,1.052569985
Qatar,QAT,1971,0.697610021
Qatar,QAT,1972,0.922900021
Qatar,QAT,1973,1.067180037
Qatar,QAT,1974,1.112040043
Qatar,QAT,1975,1.14752996
Qatar,QAT,1976,0.969309986
Qatar,QAT,1977,0.958199978
Qatar,QAT,1978,1.003720045
Qatar,QAT,1979,1.067790031
Qatar,QAT,1980,1.074550033
Qatar,QAT,1981,1.064919949
Qatar,QAT,1982,0.985469997
Qatar,QAT,1984,0.993740022
Qatar,QAT,1985,1.063850045
Qatar,QAT,1986,1.14933002
Qatar,QAT,1987,1.157619953
Qatar,QAT,1988,1.115779996
Qatar,QAT,1989,1.09326005
Qatar,QAT,1990,1.056079984
Qatar,QAT,1991,0.984510005
Qatar,QAT,1992,1.058109999
Qatar,QAT,1993,0.996519983
Qatar,QAT,1994,0.973760009
Qatar,QAT,1995,1.076120019
Qatar,QAT,1996,1.076239944
Qatar,QAT,1998,1.132159948
Qatar,QAT,1999,1.121199965
Qatar,QAT,2003,0.89497
Qatar,QAT,2005,0.943660021
Qatar,QAT,2006,1.025359988
Qatar,QAT,2007,0.926720023
Qatar,QAT,2008,0.904739976
Qatar,QAT,2009,0.952009976
Qatar,QAT,2011,0.902360022
Romania,ROU,1990,1.000589967
Romania,ROU,1993,1.021720052
Romania,ROU,1999,1.007400036
Romania,ROU,2000,1.008890033
Romania,ROU,2001,1.002269983
Romania,ROU,2002,0.996150017
Romania,ROU,2003,0.994199991
Romania,ROU,2004,0.993250012
Romania,ROU,2005,0.992399991
Romania,ROU,2006,0.999050021
Romania,ROU,2008,0.98834002
Romania,ROU,2009,0.999530017
Romania,ROU,2010,0.998510003
Romania,ROU,2011,0.990159988
Romania,ROU,2012,0.983990014
Russia,RUS,1994,1.005820036
Russia,RUS,1995,1.000259995
Russia,RUS,2014,1.009539962
Rwanda,RWA,1971,0.600719988
Rwanda,RWA,1972,0.593900025
Rwanda,RWA,1973,0.641950011
Rwanda,RWA,1974,0.633239985
Rwanda,RWA,1975,0.691049993
Rwanda,RWA,1977,0.748290002
Rwanda,RWA,1980,0.863359988
Rwanda,RWA,1981,0.877330005
Rwanda,RWA,1982,0.867399991
Rwanda,RWA,1983,0.899460018
Rwanda,RWA,1984,0.895410001
Rwanda,RWA,1985,0.91940999
Rwanda,RWA,1986,0.922389984
Rwanda,RWA,1987,0.957229972
Rwanda,RWA,1988,0.950529993
Rwanda,RWA,1989,0.94897002
Rwanda,RWA,1990,0.950190008
Rwanda,RWA,1991,0.979420006
Rwanda,RWA,1992,0.944920003
Rwanda,RWA,1999,0.930989981
Rwanda,RWA,2000,0.863319993
Rwanda,RWA,2001,0.906520009
Rwanda,RWA,2002,0.963
Rwanda,RWA,2003,0.979990005
Rwanda,RWA,2004,0.965059996
Rwanda,RWA,2008,1.070829988
Rwanda,RWA,2009,1.105010033
Rwanda,RWA,2010,1.137290001
Rwanda,RWA,2012,1.140259981
Rwanda,RWA,2013,1.183590055
Saint Kitts and Nevis,KNA,1992,0.793590009
Saint Kitts and Nevis,KNA,2000,1.141659975
Saint Kitts and Nevis,KNA,2001,1.123350024
Saint Kitts and Nevis,KNA,2002,1.02936995
Saint Kitts and Nevis,KNA,2003,0.872699976
Saint Kitts and Nevis,KNA,2004,1.092679977
Saint Kitts and Nevis,KNA,2005,1.02681005
Saint Kitts and Nevis,KNA,2007,1.030500054
Saint Kitts and Nevis,KNA,2008,1.016890049
Saint Kitts and Nevis,KNA,2009,1.035529971
Saint Kitts and Nevis,KNA,2010,0.997370005
Saint Kitts and Nevis,KNA,2011,1.120740056
Saint Kitts and Nevis,KNA,2012,1.032400012
Saint Kitts and Nevis,KNA,2013,1.079949975
Saint Kitts and Nevis,KNA,2014,1.104850054
Saint Lucia,LCA,1983,1.13101995
Saint Lucia,LCA,1984,1.114910007
Saint Lucia,LCA,1990,0.986769974
Saint Lucia,LCA,1991,0.926540017
Saint Lucia,LCA,1993,0.901910007
Saint Lucia,LCA,2002,1.021759987
Saint Lucia,LCA,2003,0.950010002
Saint Lucia,LCA,2004,0.936100006
Saint Lucia,LCA,2005,0.936209977
Saint Lucia,LCA,2006,0.971889973
Saint Lucia,LCA,2007,0.887380004
Saint Vincent and the Grenadines,VCT,2003,1.151659966
Saint Vincent and the Grenadines,VCT,2004,1.260120034
Saint Vincent and the Grenadines,VCT,2008,0.919269979
Saint Vincent and the Grenadines,VCT,2010,0.948220015
Saint Vincent and the Grenadines,VCT,2011,1.135050058
Saint Vincent and the Grenadines,VCT,2012,0.97755003
Saint Vincent and the Grenadines,VCT,2013,0.931339979
Saint Vincent and the Grenadines,VCT,2014,0.966709971
Samoa,WSM,1999,0.898720026
Samoa,WSM,2000,1.029620051
Samoa,WSM,2001,1.059440017
Samoa,WSM,2007,1.013190031
Samoa,WSM,2009,0.940320015
Samoa,WSM,2010,0.998319983
Samoa,WSM,2011,1.052590013
Samoa,WSM,2012,0.952759981
Samoa,WSM,2014,0.954050004
San Marino,SMR,2009,1.028740048
San Marino,SMR,2010,1.118360043
San Marino,SMR,2011,1.039890051
San Marino,SMR,2012,0.949559987
Sao Tome and Principe,STP,1977,1.104500055
Sao Tome and Principe,STP,1984,0.967729986
Sao Tome and Principe,STP,1988,0.900449991
Sao Tome and Principe,STP,1999,1.130550027
Sao Tome and Principe,STP,2002,1.158480048
Sao Tome and Principe,STP,2003,1.051480055
Sao Tome and Principe,STP,2004,1.039980054
Sao Tome and Principe,STP,2005,1.044219971
Sao Tome and Principe,STP,2007,1.03689003
Sao Tome and Principe,STP,2008,1.036749959
Sao Tome and Principe,STP,2009,1.045549989
Sao Tome and Principe,STP,2010,1.086220026
Sao Tome and Principe,STP,2011,1.033310056
Sao Tome and Principe,STP,2013,1.049700022
Sao Tome and Principe,STP,2014,1.080890059
Sao Tome and Principe,STP,2015,1.193379998
Saudi Arabia,SAU,1979,0.651839972
Saudi Arabia,SAU,2005,0.98773998
Saudi Arabia,SAU,2007,0.958140016
Saudi Arabia,SAU,2008,0.937579989
Saudi Arabia,SAU,2011,0.98654002
Saudi Arabia,SAU,2012,1.006749988
Saudi Arabia,SAU,2013,0.973240018
Saudi Arabia,SAU,2014,0.959439993
Senegal,SEN,1971,0.544290006
Senegal,SEN,1972,0.557299972
Senegal,SEN,1978,0.616169989
Senegal,SEN,1979,0.610490024
Senegal,SEN,1980,0.614030004
Senegal,SEN,1981,0.596400023
Senegal,SEN,1982,0.582459986
Senegal,SEN,1983,0.597940028
Senegal,SEN,1984,0.614899993
Senegal,SEN,1985,0.577470005
Senegal,SEN,1986,0.593729973
Senegal,SEN,1988,0.600350022
Senegal,SEN,1989,0.597069979
Senegal,SEN,1990,0.632589996
Senegal,SEN,1992,0.652899981
Senegal,SEN,1994,0.653129995
Senegal,SEN,1996,0.672819972
Senegal,SEN,1997,0.689620018
Senegal,SEN,1998,0.714749992
Senegal,SEN,2000,0.732990026
Senegal,SEN,2001,0.75278002
Senegal,SEN,2002,0.796639979
Senegal,SEN,2003,0.821200013
Senegal,SEN,2004,0.851989985
Senegal,SEN,2005,0.862760007
Senegal,SEN,2006,0.920920014
Senegal,SEN,2007,0.937420011
Senegal,SEN,2008,0.978990018
Senegal,SEN,2009,1.015799999
Senegal,SEN,2010,1.041509986
Senegal,SEN,2011,1.053750038
Senegal,SEN,2012,1.089259982
Senegal,SEN,2014,1.133749962
Serbia,SRB,2007,1.003299952
Serbia,SRB,2008,1.00782001
Serbia,SRB,2009,0.989189982
Serbia,SRB,2010,1.003149986
Serbia,SRB,2011,1.002210021
Serbia,SRB,2012,1.004590034
Serbia,SRB,2013,1.007619977
Serbia,SRB,2014,1.006929994
Seychelles,SYC,1970,1.050140023
Seychelles,SYC,1971,1.077250004
Seychelles,SYC,1972,1.099609971
Seychelles,SYC,1974,1.171849966
Seychelles,SYC,1975,1.197589993
Seychelles,SYC,1976,1.099429965
Seychelles,SYC,1977,1.182700038
Seychelles,SYC,1978,1.166599989
Seychelles,SYC,1980,1.050189972
Seychelles,SYC,1981,1.042369962
Seychelles,SYC,1982,0.985949993
Seychelles,SYC,1983,0.978869975
Seychelles,SYC,1984,1.039379954
Seychelles,SYC,1985,1.072819948
Seychelles,SYC,1986,0.949299991
Seychelles,SYC,1987,1.062430024
Seychelles,SYC,1988,1.029060006
Seychelles,SYC,1989,1.027699947
Seychelles,SYC,1991,1.050830007
Seychelles,SYC,1992,0.932519972
Seychelles,SYC,1993,0.983940005
Seychelles,SYC,1994,0.920210004
Seychelles,SYC,1997,0.967010021
Seychelles,SYC,1998,1.093099952
Seychelles,SYC,1999,1.048599958
Seychelles,SYC,2000,1.036620021
Seychelles,SYC,2001,1.010370016
Seychelles,SYC,2002,1.021589994
Seychelles,SYC,2003,1.012740016
Seychelles,SYC,2004,1.010370016
Seychelles,SYC,2005,1.000249982
Seychelles,SYC,2014,0.93147999
Sierra Leone,SLE,1978,0.531040013
Sierra Leone,SLE,2011,0.928680003
Sierra Leone,SLE,2012,0.941389978
Sierra Leone,SLE,2013,0.945429981
Slovakia,SVK,1992,1.005030036
Slovakia,SVK,1993,1.00443995
Slovakia,SVK,1994,1.004089952
Slovakia,SVK,1995,1.003769994
Slovakia,SVK,1996,0.996460021
Slovakia,SVK,1997,1.011739969
Slovakia,SVK,1998,1.003000021
Slovakia,SVK,1999,0.990059972
Slovakia,SVK,2000,0.985660017
Slovakia,SVK,2001,1.001479983
Slovakia,SVK,2002,0.999140024
Slovakia,SVK,2003,0.990379989
Slovakia,SVK,2004,1.005059958
Slovakia,SVK,2005,0.998480022
Slovakia,SVK,2006,0.983460009
Slovakia,SVK,2007,1.003250003
Slovakia,SVK,2008,1.002529979
Slovakia,SVK,2009,1.009060025
Slovakia,SVK,2010,1.009379983
Slovakia,SVK,2011,0.989610016
Slovakia,SVK,2012,1.005570054
Slovakia,SVK,2013,0.989750028
Slovakia,SVK,2014,1.003110051
Slovenia,SVN,1997,1.008319974
Slovenia,SVN,1998,1.012609959
Slovenia,SVN,1999,1.00316
Slovenia,SVN,2000,0.970480025
Slovenia,SVN,2001,1.016749978
Slovenia,SVN,2002,0.985689998
Slovenia,SVN,2003,0.988699973
Slovenia,SVN,2004,0.99804002
Slovenia,SVN,2008,0.984000027
Slovenia,SVN,2009,0.998709977
Slovenia,SVN,2010,0.987070024
Slovenia,SVN,2011,0.99879998
Slovenia,SVN,2012,1.001219988
Slovenia,SVN,2013,1.004780054
Slovenia,SVN,2014,1.003419995
Solomon Islands,SLB,1975,0.506190002
Solomon Islands,SLB,1980,0.641979992
Solomon Islands,SLB,1981,0.71934998
Solomon Islands,SLB,1982,0.705309987
Solomon Islands,SLB,1983,0.729600012
Solomon Islands,SLB,1986,0.761910021
Solomon Islands,SLB,2011,1.015630007
Solomon Islands,SLB,2012,1.014359951
Solomon Islands,SLB,2013,0.999360025
Solomon Islands,SLB,2014,1.00928998
South Africa,ZAF,1991,1.12026
South Africa,ZAF,1998,1.046470046
South Africa,ZAF,1999,1.049579978
South Africa,ZAF,2000,1.040040016
South Africa,ZAF,2002,1.09355998
South Africa,ZAF,2003,1.083410025
South Africa,ZAF,2004,1.045629978
South Asia,,1970,0.565710008
South Asia,,1971,0.566969991
South Asia,,1972,0.569490016
South Asia,,1973,0.570290029
South Asia,,1974,0.571210027
South Asia,,1975,0.576569974
South Asia,,1976,0.578769982
South Asia,,1977,0.591139972
South Asia,,1978,0.600250006
South Asia,,1979,0.608950019
South Asia,,1980,0.617850006
South Asia,,1981,0.626680017
South Asia,,1982,0.638719976
South Asia,,1983,0.646200001
South Asia,,1984,0.653930008
South Asia,,1985,0.662109971
South Asia,,1986,0.670819998
South Asia,,1987,0.679660022
South Asia,,1988,0.688059986
South Asia,,1989,0.69836998
South Asia,,1990,0.708869994
South Asia,,1991,0.71912998
South Asia,,1992,0.729269981
South Asia,,1993,0.740019977
South Asia,,1994,0.750800014
South Asia,,1995,0.761709988
South Asia,,1996,0.768350005
South Asia,,1997,0.77512002
South Asia,,1998,0.782050014
South Asia,,1999,0.789229989
South Asia,,2000,0.799929976
South Asia,,2001,0.825049996
South Asia,,2002,0.833580017
South Asia,,2003,0.904410005
South Asia,,2004,0.916890025
South Asia,,2005,0.930220008
South Asia,,2006,0.947260022
South Asia,,2007,0.964820027
South Asia,,2008,0.977090001
South Asia,,2009,0.985710025
South Asia,,2010,0.986419976
South Asia,,2011,0.987879992
South Asia,,2012,1.008999944
South Asia,,2013,1.026000023
South Asia,,2014,1.024500012
South Korea,KOR,1971,0.964600027
South Korea,KOR,1972,0.956900001
South Korea,KOR,1973,0.974380016
South Korea,KOR,1974,0.995949984
South Korea,KOR,1975,0.996559978
South Korea,KOR,1976,0.993610024
South Korea,KOR,1977,1.007009983
South Korea,KOR,1978,0.988789976
South Korea,KOR,1979,1.000910044
South Korea,KOR,1980,1.014960051
South Korea,KOR,1981,1.002470016
South Korea,KOR,1982,1.01030004
South Korea,KOR,1983,1.002990007
South Korea,KOR,1984,1.003319979
South Korea,KOR,1985,1.007329941
South Korea,KOR,1986,1.008329988
South Korea,KOR,1987,1.004209995
South Korea,KOR,1988,1.006719947
South Korea,KOR,1989,0.996609986
South Korea,KOR,1990,1.014950037
South Korea,KOR,1991,1.006800056
South Korea,KOR,1992,1.008919954
South Korea,KOR,1993,1.004690051
South Korea,KOR,1994,1.012069941
South Korea,KOR,1995,1.011350036
South Korea,KOR,1998,1.018890023
South Korea,KOR,1999,1.023390055
South Korea,KOR,2000,1.009649992
South Korea,KOR,2001,0.996159971
South Korea,KOR,2002,1.000249982
South Korea,KOR,2003,1.001670003
South Korea,KOR,2004,0.980359972
South Korea,KOR,2005,0.962419987
South Korea,KOR,2006,0.967739999
South Korea,KOR,2007,0.986069977
South Korea,KOR,2008,0.991209984
South Korea,KOR,2009,1.009639978
South Korea,KOR,2010,0.986909986
South Korea,KOR,2011,0.989300013
South Korea,KOR,2012,0.984549999
South Korea,KOR,2013,0.991970003
South Sudan,SSD,2011,0.584739983
Spain,ESP,1981,1.029250026
Spain,ESP,1982,1.021800041
Spain,ESP,1983,1.013200045
Spain,ESP,1984,1.002779961
Spain,ESP,1985,1.001780033
Spain,ESP,1986,1.001739979
Spain,ESP,1987,1.018849969
Spain,ESP,1988,0.991289973
Spain,ESP,1989,0.95757997
Spain,ESP,1990,0.989409983
Spain,ESP,1993,1.000650048
Spain,ESP,1994,0.994819999
Spain,ESP,2004,1.004050016
Spain,ESP,2006,0.99555999
Spain,ESP,2007,0.999130011
Spain,ESP,2008,1.00541997
Spain,ESP,2009,1.004619956
Spain,ESP,2010,0.990289986
Spain,ESP,2011,1.005630016
Spain,ESP,2012,0.996219993
Spain,ESP,2013,1.007490039
Spain,ESP,2014,1.003540039
Sri Lanka,LKA,1970,0.976840019
Sri Lanka,LKA,1983,1.011510015
Sri Lanka,LKA,1985,0.986720026
Sri Lanka,LKA,1986,1.005609989
Sri Lanka,LKA,1987,0.993939996
Sri Lanka,LKA,1989,0.990459979
Sri Lanka,LKA,1990,1.005859971
Sri Lanka,LKA,1991,1.000319958
Sri Lanka,LKA,1992,1.00067997
Sri Lanka,LKA,1998,0.996890008
Sri Lanka,LKA,2001,0.987049997
Sri Lanka,LKA,2002,0.974129975
Sri Lanka,LKA,2003,0.994369984
Sri Lanka,LKA,2005,0.996469975
Sri Lanka,LKA,2006,1.00206995
Sri Lanka,LKA,2007,0.992999971
Sri Lanka,LKA,2008,0.999119997
Sri Lanka,LKA,2009,0.991999984
Sri Lanka,LKA,2010,0.979179978
Sri Lanka,LKA,2011,0.958790004
Sri Lanka,LKA,2012,0.986370027
Sri Lanka,LKA,2013,0.972379982
Sri Lanka,LKA,2014,0.977940023
Sub-Saharan Africa,,1972,0.727029979
Sub-Saharan Africa,,1973,0.730400026
Sub-Saharan Africa,,1974,0.73277998
Sub-Saharan Africa,,1975,0.732980013
Sub-Saharan Africa,,1976,0.735899985
Sub-Saharan Africa,,1977,0.740149975
Sub-Saharan Africa,,1978,0.744840026
Sub-Saharan Africa,,1979,0.75474
Sub-Saharan Africa,,1980,0.762799978
Sub-Saharan Africa,,1981,0.770030022
Sub-Saharan Africa,,1982,0.771109998
Sub-Saharan Africa,,1983,0.78283
Sub-Saharan Africa,,1984,0.795180023
Sub-Saharan Africa,,1985,0.799700022
Sub-Saharan Africa,,1986,0.805729985
Sub-Saharan Africa,,1987,0.808910012
Sub-Saharan Africa,,1988,0.80776
Sub-Saharan Africa,,1989,0.807820022
Sub-Saharan Africa,,1990,0.812250018
Sub-Saharan Africa,,1991,0.817680001
Sub-Saharan Africa,,1992,0.81874001
Sub-Saharan Africa,,1993,0.824699998
Sub-Saharan Africa,,1994,0.826250017
Sub-Saharan Africa,,1995,0.828689992
Sub-Saharan Africa,,1996,0.833039999
Sub-Saharan Africa,,1997,0.835080028
Sub-Saharan Africa,,1998,0.837289989
Sub-Saharan Africa,,1999,0.83999002
Sub-Saharan Africa,,2000,0.834320009
Sub-Saharan Africa,,2001,0.832000017
Sub-Saharan Africa,,2002,0.830739975
Sub-Saharan Africa,,2003,0.834100008
Sub-Saharan Africa,,2004,0.829439998
Sub-Saharan Africa,,2005,0.835870028
Sub-Saharan Africa,,2006,0.841600001
Sub-Saharan Africa,,2007,0.849240005
Sub-Saharan Africa,,2008,0.876339972
Sub-Saharan Africa,,2009,0.892780006
Sub-Saharan Africa,,2010,0.908500016
Sub-Saharan Africa,,2011,0.903779984
Sub-Saharan Africa,,2012,0.917760015
Sub-Saharan Africa,,2013,0.929470003
Sub-Saharan Africa,,2014,0.932179987
Sub-Saharan Africa (excluding high-income countries),,1972,0.726909995
Sub-Saharan Africa (excluding high-income countries),,1973,0.730270028
Sub-Saharan Africa (excluding high-income countries),,1974,0.732649982
Sub-Saharan Africa (excluding high-income countries),,1975,0.732850015
Sub-Saharan Africa (excluding high-income countries),,1976,0.735790014
Sub-Saharan Africa (excluding high-income countries),,1977,0.740029991
Sub-Saharan Africa (excluding high-income countries),,1978,0.744729996
Sub-Saharan Africa (excluding high-income countries),,1979,0.754649997
Sub-Saharan Africa (excluding high-income countries),,1980,0.762730002
Sub-Saharan Africa (excluding high-income countries),,1981,0.769959986
Sub-Saharan Africa (excluding high-income countries),,1982,0.77105999
Sub-Saharan Africa (excluding high-income countries),,1983,0.782790005
Sub-Saharan Africa (excluding high-income countries),,1984,0.795130014
Sub-Saharan Africa (excluding high-income countries),,1985,0.79964
